Time (CET/CEST),Day-ahead Total Load Forecast [MW] - Ireland (IE),Actual Total Load [MW] - Ireland (IE)
25.06.2021 07:00 - 25.06.2021 07:30,3289,2675
25.06.2021 07:30 - 25.06.2021 08:00,3544,2827
25.06.2021 08:00 - 25.06.2021 08:30,3764,3080
25.06.2021 08:30 - 25.06.2021 09:00,3926,3339
25.06.2021 09:00 - 25.06.2021 09:30,4012,3593
25.06.2021 09:30 - 25.06.2021 10:00,4071,3743
25.06.2021 10:00 - 25.06.2021 10:30,4088,3773
25.06.2021 10:30 - 25.06.2021 11:00,4092,3839
25.06.2021 11:00 - 25.06.2021 11:30,4103,3824
25.06.2021 11:30 - 25.06.2021 12:00,4112,3782
25.06.2021 12:00 - 25.06.2021 12:30,4118,3820
25.06.2021 12:30 - 25.06.2021 13:00,4122,3802
25.06.2021 13:00 - 25.06.2021 13:30,4098,3810
25.06.2021 13:30 - 25.06.2021 14:00,4029,3838
25.06.2021 14:00 - 25.06.2021 14:30,4008,3858
25.06.2021 14:30 - 25.06.2021 15:00,3977,3800
25.06.2021 15:00 - 25.06.2021 15:30,3957,3740
25.06.2021 15:30 - 25.06.2021 16:00,3954,3728
25.06.2021 16:00 - 25.06.2021 16:30,3959,3737
25.06.2021 16:30 - 25.06.2021 17:00,3986,3712
25.06.2021 17:00 - 25.06.2021 17:30,4016,3724
25.06.2021 17:30 - 25.06.2021 18:00,4036,3799
25.06.2021 18:00 - 25.06.2021 18:30,3995,3840
25.06.2021 18:30 - 25.06.2021 19:00,3918,3883
25.06.2021 19:00 - 25.06.2021 19:30,3825,3910
25.06.2021 19:30 - 25.06.2021 20:00,3719,3816
25.06.2021 20:00 - 25.06.2021 20:30,3616,3733
25.06.2021 20:30 - 25.06.2021 21:00,3525,3664
25.06.2021 21:00 - 25.06.2021 21:30,3474,3584
25.06.2021 21:30 - 25.06.2021 22:00,3410,3502
25.06.2021 22:00 - 25.06.2021 22:30,3356,3421
25.06.2021 22:30 - 25.06.2021 23:00,3322,3369
25.06.2021 23:00 - 25.06.2021 23:30,3220,3293
25.06.2021 23:30 - 26.06.2021 00:00,3100,3248
26.06.2021 00:00 - 26.06.2021 00:30,2977,3134
26.06.2021 00:30 - 26.06.2021 01:00,2868,3010
26.06.2021 01:00 - 26.06.2021 01:30,2773,2877
26.06.2021 01:30 - 26.06.2021 02:00,2686,2792
26.06.2021 02:00 - 26.06.2021 02:30,2628,2693
26.06.2021 02:30 - 26.06.2021 03:00,2577,2621
26.06.2021 03:00 - 26.06.2021 03:30,2543,2574
26.06.2021 03:30 - 26.06.2021 04:00,2523,2531
26.06.2021 04:00 - 26.06.2021 04:30,2506,2499
26.06.2021 04:30 - 26.06.2021 05:00,2495,2468
26.06.2021 05:00 - 26.06.2021 05:30,2474,2463
26.06.2021 05:30 - 26.06.2021 06:00,2484,2466
26.06.2021 06:00 - 26.06.2021 06:30,2562,2426
26.06.2021 06:30 - 26.06.2021 07:00,2667,2423
26.06.2021 07:00 - 26.06.2021 07:30,2801,2479
26.06.2021 07:30 - 26.06.2021 08:00,2974,2580
26.06.2021 08:00 - 26.06.2021 08:30,3162,2703
26.06.2021 08:30 - 26.06.2021 09:00,3335,2871
26.06.2021 09:00 - 26.06.2021 09:30,3491,3034
26.06.2021 09:30 - 26.06.2021 10:00,3599,3219
26.06.2021 10:00 - 26.06.2021 10:30,3649,3339
26.06.2021 10:30 - 26.06.2021 11:00,3680,3417
26.06.2021 11:00 - 26.06.2021 11:30,3703,3462
26.06.2021 11:30 - 26.06.2021 12:00,3701,3515
26.06.2021 12:00 - 26.06.2021 12:30,3699,3506
26.06.2021 12:30 - 26.06.2021 13:00,3691,3505
26.06.2021 13:00 - 26.06.2021 13:30,3677,3506
26.06.2021 13:30 - 26.06.2021 14:00,3620,3534
26.06.2021 14:00 - 26.06.2021 14:30,3577,3509
26.06.2021 14:30 - 26.06.2021 15:00,3527,3464
26.06.2021 15:00 - 26.06.2021 15:30,3511,3412
26.06.2021 15:30 - 26.06.2021 16:00,3497,3359
26.06.2021 16:00 - 26.06.2021 16:30,3515,3334
26.06.2021 16:30 - 26.06.2021 17:00,3545,3326
26.06.2021 17:00 - 26.06.2021 17:30,3611,3353
26.06.2021 17:30 - 26.06.2021 18:00,3645,3388
26.06.2021 18:00 - 26.06.2021 18:30,3647,3439
26.06.2021 18:30 - 26.06.2021 19:00,3585,3529
26.06.2021 19:00 - 26.06.2021 19:30,3519,3558
26.06.2021 19:30 - 26.06.2021 20:00,3423,3520
26.06.2021 20:00 - 26.06.2021 20:30,3362,3465
26.06.2021 20:30 - 26.06.2021 21:00,3295,3381
26.06.2021 21:00 - 26.06.2021 21:30,3246,3309
26.06.2021 21:30 - 26.06.2021 22:00,3188,3234
26.06.2021 22:00 - 26.06.2021 22:30,3164,3175
26.06.2021 22:30 - 26.06.2021 23:00,3138,3114
26.06.2021 23:00 - 26.06.2021 23:30,3049,3063
26.06.2021 23:30 - 27.06.2021 00:00,2936,3062
27.06.2021 00:00 - 27.06.2021 00:30,2843,2996
27.06.2021 00:30 - 27.06.2021 01:00,2748,2880
27.06.2021 01:00 - 27.06.2021 01:30,2665,2784
27.06.2021 01:30 - 27.06.2021 02:00,2587,2714
27.06.2021 02:00 - 27.06.2021 02:30,2528,2621
27.06.2021 02:30 - 27.06.2021 03:00,2485,2554
27.06.2021 03:00 - 27.06.2021 03:30,2440,2488
27.06.2021 03:30 - 27.06.2021 04:00,2411,2461
27.06.2021 04:00 - 27.06.2021 04:30,2393,2427
27.06.2021 04:30 - 27.06.2021 05:00,2379,2412
27.06.2021 05:00 - 27.06.2021 05:30,2354,2404
27.06.2021 05:30 - 27.06.2021 06:00,2330,2393
27.06.2021 06:00 - 27.06.2021 06:30,2367,2353
27.06.2021 06:30 - 27.06.2021 07:00,2427,2355
27.06.2021 07:00 - 27.06.2021 07:30,2517,2379
27.06.2021 07:30 - 27.06.2021 08:00,2635,2433
27.06.2021 08:00 - 27.06.2021 08:30,2791,2499
27.06.2021 08:30 - 27.06.2021 09:00,2936,2622
27.06.2021 09:00 - 27.06.2021 09:30,3083,2773
27.06.2021 09:30 - 27.06.2021 10:00,3213,2934
27.06.2021 10:00 - 27.06.2021 10:30,3321,3066
27.06.2021 10:30 - 27.06.2021 11:00,3409,3182
27.06.2021 11:00 - 27.06.2021 11:30,3473,3250
27.06.2021 11:30 - 27.06.2021 12:00,3514,3343
27.06.2021 12:00 - 27.06.2021 12:30,3558,3352
27.06.2021 12:30 - 27.06.2021 13:00,3574,3383
27.06.2021 13:00 - 27.06.2021 13:30,3566,3401
27.06.2021 13:30 - 27.06.2021 14:00,3524,3421
27.06.2021 14:00 - 27.06.2021 14:30,3447,3398
27.06.2021 14:30 - 27.06.2021 15:00,3383,3369
27.06.2021 15:00 - 27.06.2021 15:30,3376,3291
27.06.2021 15:30 - 27.06.2021 16:00,3342,3250
27.06.2021 16:00 - 27.06.2021 16:30,3367,3198
27.06.2021 16:30 - 27.06.2021 17:00,3403,3202
27.06.2021 17:00 - 27.06.2021 17:30,3446,3203
27.06.2021 17:30 - 27.06.2021 18:00,3481,3234
27.06.2021 18:00 - 27.06.2021 18:30,3498,3301
27.06.2021 18:30 - 27.06.2021 19:00,3456,3354
27.06.2021 19:00 - 27.06.2021 19:30,3402,3397
27.06.2021 19:30 - 27.06.2021 20:00,3347,3385
27.06.2021 20:00 - 27.06.2021 20:30,3292,3336
27.06.2021 20:30 - 27.06.2021 21:00,3237,3326
27.06.2021 21:00 - 27.06.2021 21:30,3218,3278
27.06.2021 21:30 - 27.06.2021 22:00,3176,3219
27.06.2021 22:00 - 27.06.2021 22:30,3146,3202
27.06.2021 22:30 - 27.06.2021 23:00,3103,3125
27.06.2021 23:00 - 27.06.2021 23:30,2982,3063
27.06.2021 23:30 - 28.06.2021 00:00,2848,3068
28.06.2021 00:00 - 28.06.2021 00:30,2736,2979
28.06.2021 00:30 - 28.06.2021 01:00,2637,2840
28.06.2021 01:00 - 28.06.2021 01:30,2551,2733
28.06.2021 01:30 - 28.06.2021 02:00,2488,2648
28.06.2021 02:00 - 28.06.2021 02:30,2445,2546
28.06.2021 02:30 - 28.06.2021 03:00,2420,2480
28.06.2021 03:00 - 28.06.2021 03:30,2393,2425
28.06.2021 03:30 - 28.06.2021 04:00,2387,2420
28.06.2021 04:00 - 28.06.2021 04:30,2386,2377
28.06.2021 04:30 - 28.06.2021 05:00,2406,2376
28.06.2021 05:00 - 28.06.2021 05:30,2433,2369
28.06.2021 05:30 - 28.06.2021 06:00,2474,2390
28.06.2021 06:00 - 28.06.2021 06:30,2648,2377
28.06.2021 06:30 - 28.06.2021 07:00,2849,2399
28.06.2021 07:00 - 28.06.2021 07:30,3106,2499
28.06.2021 07:30 - 28.06.2021 08:00,3352,2695
28.06.2021 08:00 - 28.06.2021 08:30,3598,2918
28.06.2021 08:30 - 28.06.2021 09:00,3774,3189
28.06.2021 09:00 - 28.06.2021 09:30,3872,3412
28.06.2021 09:30 - 28.06.2021 10:00,3934,3611
28.06.2021 10:00 - 28.06.2021 10:30,3970,3719
28.06.2021 10:30 - 28.06.2021 11:00,3999,3761
28.06.2021 11:00 - 28.06.2021 11:30,4035,3779
28.06.2021 11:30 - 28.06.2021 12:00,4051,3792
28.06.2021 12:00 - 28.06.2021 12:30,4067,3815
28.06.2021 12:30 - 28.06.2021 13:00,4107,3803
28.06.2021 13:00 - 28.06.2021 13:30,4111,3781
28.06.2021 13:30 - 28.06.2021 14:00,4054,3827
28.06.2021 14:00 - 28.06.2021 14:30,4049,3839
28.06.2021 14:30 - 28.06.2021 15:00,4038,3758
28.06.2021 15:00 - 28.06.2021 15:30,4037,3733
28.06.2021 15:30 - 28.06.2021 16:00,4049,3738
28.06.2021 16:00 - 28.06.2021 16:30,4074,3737
28.06.2021 16:30 - 28.06.2021 17:00,4113,3742
28.06.2021 17:00 - 28.06.2021 17:30,4144,3753
28.06.2021 17:30 - 28.06.2021 18:00,4163,3807
28.06.2021 18:00 - 28.06.2021 18:30,4111,3899
28.06.2021 18:30 - 28.06.2021 19:00,4001,3964
28.06.2021 19:00 - 28.06.2021 19:30,3891,3962
28.06.2021 19:30 - 28.06.2021 20:00,3798,3855
28.06.2021 20:00 - 28.06.2021 20:30,3713,3752
28.06.2021 20:30 - 28.06.2021 21:00,3633,3649
28.06.2021 21:00 - 28.06.2021 21:30,3592,3596
28.06.2021 21:30 - 28.06.2021 22:00,3519,3519
28.06.2021 22:00 - 28.06.2021 22:30,3466,3484
28.06.2021 22:30 - 28.06.2021 23:00,3403,3345
28.06.2021 23:00 - 28.06.2021 23:30,3249,3316
28.06.2021 23:30 - 29.06.2021 00:00,3087,3256
29.06.2021 00:00 - 29.06.2021 00:30,2940,3202
29.06.2021 00:30 - 29.06.2021 01:00,2831,3028
29.06.2021 01:00 - 29.06.2021 01:30,2748,2867
29.06.2021 01:30 - 29.06.2021 02:00,2681,2788
29.06.2021 02:00 - 29.06.2021 02:30,2622,2700
29.06.2021 02:30 - 29.06.2021 03:00,2586,2635
29.06.2021 03:00 - 29.06.2021 03:30,2569,2586
29.06.2021 03:30 - 29.06.2021 04:00,2547,2564
29.06.2021 04:00 - 29.06.2021 04:30,2546,2546
29.06.2021 04:30 - 29.06.2021 05:00,2565,2530
29.06.2021 05:00 - 29.06.2021 05:30,2595,2529
29.06.2021 05:30 - 29.06.2021 06:00,2631,2537
29.06.2021 06:00 - 29.06.2021 06:30,2790,2523
29.06.2021 06:30 - 29.06.2021 07:00,2990,2541
29.06.2021 07:00 - 29.06.2021 07:30,3250,2638
29.06.2021 07:30 - 29.06.2021 08:00,3509,2796
29.06.2021 08:00 - 29.06.2021 08:30,3740,3020
29.06.2021 08:30 - 29.06.2021 09:00,3911,3291
29.06.2021 09:00 - 29.06.2021 09:30,4011,3526
29.06.2021 09:30 - 29.06.2021 10:00,4075,3709
29.06.2021 10:00 - 29.06.2021 10:30,4086,3792
29.06.2021 10:30 - 29.06.2021 11:00,4109,3839
29.06.2021 11:00 - 29.06.2021 11:30,4134,3844
29.06.2021 11:30 - 29.06.2021 12:00,4150,3822
29.06.2021 12:00 - 29.06.2021 12:30,4152,3854
29.06.2021 12:30 - 29.06.2021 13:00,4168,3863
29.06.2021 13:00 - 29.06.2021 13:30,4157,3862
29.06.2021 13:30 - 29.06.2021 14:00,4106,3911
29.06.2021 14:00 - 29.06.2021 14:30,4085,3918
29.06.2021 14:30 - 29.06.2021 15:00,4075,3841
29.06.2021 15:00 - 29.06.2021 15:30,4066,3808
29.06.2021 15:30 - 29.06.2021 16:00,4082,3808
29.06.2021 16:00 - 29.06.2021 16:30,4109,3799
29.06.2021 16:30 - 29.06.2021 17:00,4157,3820
29.06.2021 17:00 - 29.06.2021 17:30,4193,3819
29.06.2021 17:30 - 29.06.2021 18:00,4228,3876
29.06.2021 18:00 - 29.06.2021 18:30,4173,3948
29.06.2021 18:30 - 29.06.2021 19:00,4063,4014
29.06.2021 19:00 - 29.06.2021 19:30,3956,4027
29.06.2021 19:30 - 29.06.2021 20:00,3860,3903
29.06.2021 20:00 - 29.06.2021 20:30,3775,3829
29.06.2021 20:30 - 29.06.2021 21:00,3693,3756
29.06.2021 21:00 - 29.06.2021 21:30,3661,3671
29.06.2021 21:30 - 29.06.2021 22:00,3585,3604
29.06.2021 22:00 - 29.06.2021 22:30,3538,3559
29.06.2021 22:30 - 29.06.2021 23:00,3481,3455
29.06.2021 23:00 - 29.06.2021 23:30,3331,3387
29.06.2021 23:30 - 30.06.2021 00:00,3152,3355
30.06.2021 00:00 - 30.06.2021 00:30,3001,3232
30.06.2021 00:30 - 30.06.2021 01:00,2888,3068
30.06.2021 01:00 - 30.06.2021 01:30,2785,2939
30.06.2021 01:30 - 30.06.2021 02:00,2704,2843
30.06.2021 02:00 - 30.06.2021 02:30,2651,2749
30.06.2021 02:30 - 30.06.2021 03:00,2614,2683
30.06.2021 03:00 - 30.06.2021 03:30,2591,2638
30.06.2021 03:30 - 30.06.2021 04:00,2579,2598
30.06.2021 04:00 - 30.06.2021 04:30,2578,2577
30.06.2021 04:30 - 30.06.2021 05:00,2595,2565
30.06.2021 05:00 - 30.06.2021 05:30,2615,2568
30.06.2021 05:30 - 30.06.2021 06:00,2663,2582
30.06.2021 06:00 - 30.06.2021 06:30,2823,2560
30.06.2021 06:30 - 30.06.2021 07:00,3030,2580
30.06.2021 07:00 - 30.06.2021 07:30,3290,2683
30.06.2021 07:30 - 30.06.2021 08:00,3541,2852
30.06.2021 08:00 - 30.06.2021 08:30,3777,3062
30.06.2021 08:30 - 30.06.2021 09:00,3947,3336
30.06.2021 09:00 - 30.06.2021 09:30,4059,3549
30.06.2021 09:30 - 30.06.2021 10:00,4113,3745
30.06.2021 10:00 - 30.06.2021 10:30,4119,3840
30.06.2021 10:30 - 30.06.2021 11:00,4134,3892
30.06.2021 11:00 - 30.06.2021 11:30,4148,3891
30.06.2021 11:30 - 30.06.2021 12:00,4159,3875
30.06.2021 12:00 - 30.06.2021 12:30,4162,3882
30.06.2021 12:30 - 30.06.2021 13:00,4176,3879
30.06.2021 13:00 - 30.06.2021 13:30,4171,3860
30.06.2021 13:30 - 30.06.2021 14:00,4101,3908
30.06.2021 14:00 - 30.06.2021 14:30,4088,3934
30.06.2021 14:30 - 30.06.2021 15:00,4081,3873
30.06.2021 15:00 - 30.06.2021 15:30,4068,3828
30.06.2021 15:30 - 30.06.2021 16:00,4074,3823
30.06.2021 16:00 - 30.06.2021 16:30,4094,3800
30.06.2021 16:30 - 30.06.2021 17:00,4144,3791
30.06.2021 17:00 - 30.06.2021 17:30,4185,3795
30.06.2021 17:30 - 30.06.2021 18:00,4207,3844
30.06.2021 18:00 - 30.06.2021 18:30,4154,3909
30.06.2021 18:30 - 30.06.2021 19:00,4063,3971
30.06.2021 19:00 - 30.06.2021 19:30,3958,3969
30.06.2021 19:30 - 30.06.2021 20:00,3866,3899
30.06.2021 20:00 - 30.06.2021 20:30,3780,3810
30.06.2021 20:30 - 30.06.2021 21:00,3698,3729
30.06.2021 21:00 - 30.06.2021 21:30,3656,3661
30.06.2021 21:30 - 30.06.2021 22:00,3590,3622
30.06.2021 22:00 - 30.06.2021 22:30,3539,3582
30.06.2021 22:30 - 30.06.2021 23:00,3470,3516
30.06.2021 23:00 - 30.06.2021 23:30,3312,3428
30.06.2021 23:30 - 01.07.2021 00:00,3146,3434
01.07.2021 00:00 - 01.07.2021 00:30,2993,3302
01.07.2021 00:30 - 01.07.2021 01:00,2879,3145
01.07.2021 01:00 - 01.07.2021 01:30,2781,2995
01.07.2021 01:30 - 01.07.2021 02:00,2708,2883
01.07.2021 02:00 - 01.07.2021 02:30,2659,2769
01.07.2021 02:30 - 01.07.2021 03:00,2614,2701
01.07.2021 03:00 - 01.07.2021 03:30,2591,2645
01.07.2021 03:30 - 01.07.2021 04:00,2585,2614
01.07.2021 04:00 - 01.07.2021 04:30,2587,2579
01.07.2021 04:30 - 01.07.2021 05:00,2594,2578
01.07.2021 05:00 - 01.07.2021 05:30,2600,2570
01.07.2021 05:30 - 01.07.2021 06:00,2637,2580
01.07.2021 06:00 - 01.07.2021 06:30,2796,2572
01.07.2021 06:30 - 01.07.2021 07:00,2988,2582
01.07.2021 07:00 - 01.07.2021 07:30,3248,2667
01.07.2021 07:30 - 01.07.2021 08:00,3506,2844
01.07.2021 08:00 - 01.07.2021 08:30,3742,3041
01.07.2021 08:30 - 01.07.2021 09:00,3913,3303
01.07.2021 09:00 - 01.07.2021 09:30,4018,3517
01.07.2021 09:30 - 01.07.2021 10:00,4073,3720
01.07.2021 10:00 - 01.07.2021 10:30,4082,3815
01.07.2021 10:30 - 01.07.2021 11:00,4091,3861
01.07.2021 11:00 - 01.07.2021 11:30,4118,3868
01.07.2021 11:30 - 01.07.2021 12:00,4126,3860
01.07.2021 12:00 - 01.07.2021 12:30,4122,3873
01.07.2021 12:30 - 01.07.2021 13:00,4139,3871
01.07.2021 13:00 - 01.07.2021 13:30,4125,3897
01.07.2021 13:30 - 01.07.2021 14:00,4059,3912
01.07.2021 14:00 - 01.07.2021 14:30,4046,3936
01.07.2021 14:30 - 01.07.2021 15:00,4032,3880
01.07.2021 15:00 - 01.07.2021 15:30,4028,3840
01.07.2021 15:30 - 01.07.2021 16:00,4042,3838
01.07.2021 16:00 - 01.07.2021 16:30,4066,3819
01.07.2021 16:30 - 01.07.2021 17:00,4112,3823
01.07.2021 17:00 - 01.07.2021 17:30,4145,3833
01.07.2021 17:30 - 01.07.2021 18:00,4183,3887
01.07.2021 18:00 - 01.07.2021 18:30,4136,3931
01.07.2021 18:30 - 01.07.2021 19:00,4057,4007
01.07.2021 19:00 - 01.07.2021 19:30,3965,3994
01.07.2021 19:30 - 01.07.2021 20:00,3871,3918
01.07.2021 20:00 - 01.07.2021 20:30,3780,3822
01.07.2021 20:30 - 01.07.2021 21:00,3704,3747
01.07.2021 21:00 - 01.07.2021 21:30,3644,3689
01.07.2021 21:30 - 01.07.2021 22:00,3566,3624
01.07.2021 22:00 - 01.07.2021 22:30,3524,3573
01.07.2021 22:30 - 01.07.2021 23:00,3458,3475
01.07.2021 23:00 - 01.07.2021 23:30,3315,3416
01.07.2021 23:30 - 02.07.2021 00:00,3153,3417
02.07.2021 00:00 - 02.07.2021 00:30,3012,3285
02.07.2021 00:30 - 02.07.2021 01:00,2891,3131
02.07.2021 01:00 - 02.07.2021 01:30,2797,2971
02.07.2021 01:30 - 02.07.2021 02:00,2709,2889
02.07.2021 02:00 - 02.07.2021 02:30,2656,2809
02.07.2021 02:30 - 02.07.2021 03:00,2613,2747
02.07.2021 03:00 - 02.07.2021 03:30,2589,2671
02.07.2021 03:30 - 02.07.2021 04:00,2572,2635
02.07.2021 04:00 - 02.07.2021 04:30,2571,2594
02.07.2021 04:30 - 02.07.2021 05:00,2597,2582
02.07.2021 05:00 - 02.07.2021 05:30,2612,2573
02.07.2021 05:30 - 02.07.2021 06:00,2648,2586
02.07.2021 06:00 - 02.07.2021 06:30,2797,2583
02.07.2021 06:30 - 02.07.2021 07:00,2992,2612
02.07.2021 07:00 - 02.07.2021 07:30,3248,2693
02.07.2021 07:30 - 02.07.2021 08:00,3504,2851
02.07.2021 08:00 - 02.07.2021 08:30,3731,3045
02.07.2021 08:30 - 02.07.2021 09:00,3910,3293
02.07.2021 09:00 - 02.07.2021 09:30,4015,3518
02.07.2021 09:30 - 02.07.2021 10:00,4065,3722
02.07.2021 10:00 - 02.07.2021 10:30,4084,3837
02.07.2021 10:30 - 02.07.2021 11:00,4106,3897
02.07.2021 11:00 - 02.07.2021 11:30,4130,3897
02.07.2021 11:30 - 02.07.2021 12:00,4142,3895
02.07.2021 12:00 - 02.07.2021 12:30,4145,3914
02.07.2021 12:30 - 02.07.2021 13:00,4163,3899
02.07.2021 13:00 - 02.07.2021 13:30,4139,3917
02.07.2021 13:30 - 02.07.2021 14:00,4080,3954
02.07.2021 14:00 - 02.07.2021 14:30,4046,3951
02.07.2021 14:30 - 02.07.2021 15:00,4028,3879
02.07.2021 15:00 - 02.07.2021 15:30,3993,3821
02.07.2021 15:30 - 02.07.2021 16:00,3981,3791
02.07.2021 16:00 - 02.07.2021 16:30,3989,3771
02.07.2021 16:30 - 02.07.2021 17:00,4015,3773
02.07.2021 17:00 - 02.07.2021 17:30,4042,3761
02.07.2021 17:30 - 02.07.2021 18:00,4074,3803
02.07.2021 18:00 - 02.07.2021 18:30,4044,3857
02.07.2021 18:30 - 02.07.2021 19:00,3966,3906
02.07.2021 19:00 - 02.07.2021 19:30,3867,3897
02.07.2021 19:30 - 02.07.2021 20:00,3765,3857
02.07.2021 20:00 - 02.07.2021 20:30,3686,3774
02.07.2021 20:30 - 02.07.2021 21:00,3601,3672
02.07.2021 21:00 - 02.07.2021 21:30,3549,3628
02.07.2021 21:30 - 02.07.2021 22:00,3468,3524
02.07.2021 22:00 - 02.07.2021 22:30,3424,3484
02.07.2021 22:30 - 02.07.2021 23:00,3382,3367
02.07.2021 23:00 - 02.07.2021 23:30,3255,3334
02.07.2021 23:30 - 03.07.2021 00:00,3130,3310
03.07.2021 00:00 - 03.07.2021 00:30,2998,3193
03.07.2021 00:30 - 03.07.2021 01:00,2886,3060
03.07.2021 01:00 - 03.07.2021 01:30,2793,2941
03.07.2021 01:30 - 03.07.2021 02:00,2717,2834
03.07.2021 02:00 - 03.07.2021 02:30,2648,2715
03.07.2021 02:30 - 03.07.2021 03:00,2608,2646
03.07.2021 03:00 - 03.07.2021 03:30,2569,2600
03.07.2021 03:30 - 03.07.2021 04:00,2546,2556
03.07.2021 04:00 - 03.07.2021 04:30,2526,2521
03.07.2021 04:30 - 03.07.2021 05:00,2526,2490
03.07.2021 05:00 - 03.07.2021 05:30,2516,2454
03.07.2021 05:30 - 03.07.2021 06:00,2501,2490
03.07.2021 06:00 - 03.07.2021 06:30,2579,2456
03.07.2021 06:30 - 03.07.2021 07:00,2679,2432
03.07.2021 07:00 - 03.07.2021 07:30,2835,2467
03.07.2021 07:30 - 03.07.2021 08:00,2998,2548
03.07.2021 08:00 - 03.07.2021 08:30,3187,2672
03.07.2021 08:30 - 03.07.2021 09:00,3358,2810
03.07.2021 09:00 - 03.07.2021 09:30,3506,2960
03.07.2021 09:30 - 03.07.2021 10:00,3611,3137
03.07.2021 10:00 - 03.07.2021 10:30,3660,3273
03.07.2021 10:30 - 03.07.2021 11:00,3702,3380
03.07.2021 11:00 - 03.07.2021 11:30,3744,3444
03.07.2021 11:30 - 03.07.2021 12:00,3750,3498
03.07.2021 12:00 - 03.07.2021 12:30,3758,3519
03.07.2021 12:30 - 03.07.2021 13:00,3753,3526
03.07.2021 13:00 - 03.07.2021 13:30,3719,3530
03.07.2021 13:30 - 03.07.2021 14:00,3669,3565
03.07.2021 14:00 - 03.07.2021 14:30,3610,3554
03.07.2021 14:30 - 03.07.2021 15:00,3569,3515
03.07.2021 15:00 - 03.07.2021 15:30,3544,3482
03.07.2021 15:30 - 03.07.2021 16:00,3520,3457
03.07.2021 16:00 - 03.07.2021 16:30,3536,3434
03.07.2021 16:30 - 03.07.2021 17:00,3566,3418
03.07.2021 17:00 - 03.07.2021 17:30,3618,3414
03.07.2021 17:30 - 03.07.2021 18:00,3668,3445
03.07.2021 18:00 - 03.07.2021 18:30,3667,3496
03.07.2021 18:30 - 03.07.2021 19:00,3614,3584
03.07.2021 19:00 - 03.07.2021 19:30,3542,3608
03.07.2021 19:30 - 03.07.2021 20:00,3447,3569
03.07.2021 20:00 - 03.07.2021 20:30,3368,3522
03.07.2021 20:30 - 03.07.2021 21:00,3297,3456
03.07.2021 21:00 - 03.07.2021 21:30,3254,3356
03.07.2021 21:30 - 03.07.2021 22:00,3192,3272
03.07.2021 22:00 - 03.07.2021 22:30,3168,3250
03.07.2021 22:30 - 03.07.2021 23:00,3145,3155
03.07.2021 23:00 - 03.07.2021 23:30,3068,3101
03.07.2021 23:30 - 04.07.2021 00:00,2955,3107
04.07.2021 00:00 - 04.07.2021 00:30,2849,2992
04.07.2021 00:30 - 04.07.2021 01:00,2753,2889
04.07.2021 01:00 - 04.07.2021 01:30,2673,2781
04.07.2021 01:30 - 04.07.2021 02:00,2590,2712
04.07.2021 02:00 - 04.07.2021 02:30,2538,2638
04.07.2021 02:30 - 04.07.2021 03:00,2494,2589
04.07.2021 03:00 - 04.07.2021 03:30,2459,2536
04.07.2021 03:30 - 04.07.2021 04:00,2438,2492
04.07.2021 04:00 - 04.07.2021 04:30,2414,2459
04.07.2021 04:30 - 04.07.2021 05:00,2400,2450
04.07.2021 05:00 - 04.07.2021 05:30,2373,2434
04.07.2021 05:30 - 04.07.2021 06:00,2343,2435
04.07.2021 06:00 - 04.07.2021 06:30,2381,2419
04.07.2021 06:30 - 04.07.2021 07:00,2440,2395
04.07.2021 07:00 - 04.07.2021 07:30,2533,2400
04.07.2021 07:30 - 04.07.2021 08:00,2655,2457
04.07.2021 08:00 - 04.07.2021 08:30,2801,2508
04.07.2021 08:30 - 04.07.2021 09:00,2952,2617
04.07.2021 09:00 - 04.07.2021 09:30,3101,2748
04.07.2021 09:30 - 04.07.2021 10:00,3225,2896
04.07.2021 10:00 - 04.07.2021 10:30,3334,3041
04.07.2021 10:30 - 04.07.2021 11:00,3416,3169
04.07.2021 11:00 - 04.07.2021 11:30,3473,3271
04.07.2021 11:30 - 04.07.2021 12:00,3508,3363
04.07.2021 12:00 - 04.07.2021 12:30,3545,3414
04.07.2021 12:30 - 04.07.2021 13:00,3566,3441
04.07.2021 13:00 - 04.07.2021 13:30,3548,3477
04.07.2021 13:30 - 04.07.2021 14:00,3498,3530
04.07.2021 14:00 - 04.07.2021 14:30,3437,3529
04.07.2021 14:30 - 04.07.2021 15:00,3380,3509
04.07.2021 15:00 - 04.07.2021 15:30,3357,3458
04.07.2021 15:30 - 04.07.2021 16:00,3333,3390
04.07.2021 16:00 - 04.07.2021 16:30,3362,3364
04.07.2021 16:30 - 04.07.2021 17:00,3383,3332
04.07.2021 17:00 - 04.07.2021 17:30,3429,3341
04.07.2021 17:30 - 04.07.2021 18:00,3466,3404
04.07.2021 18:00 - 04.07.2021 18:30,3483,3437
04.07.2021 18:30 - 04.07.2021 19:00,3457,3528
04.07.2021 19:00 - 04.07.2021 19:30,3407,3585
04.07.2021 19:30 - 04.07.2021 20:00,3348,3559
04.07.2021 20:00 - 04.07.2021 20:30,3300,3487
04.07.2021 20:30 - 04.07.2021 21:00,3247,3419
04.07.2021 21:00 - 04.07.2021 21:30,3217,3321
04.07.2021 21:30 - 04.07.2021 22:00,3167,3281
04.07.2021 22:00 - 04.07.2021 22:30,3147,3208
04.07.2021 22:30 - 04.07.2021 23:00,3125,3135
